iter	Logloss
125	0.08856295293
126	0.08786491943
127	0.08673935311
128	0.08584169001
129	0.08502488978
130	0.08389246074
131	0.08286712996
132	0.08209834379
133	0.08121660021
134	0.08044844983
135	0.07988639283
136	0.07893160278
137	0.07796508191
138	0.07725193298
139	0.07632183249
140	0.07575750039
141	0.07485455158
142	0.07429111705
143	0.07343725441
144	0.07241101358
145	0.07181350858
146	0.07109021829
147	0.07031488107
148	0.06966916876
149	0.06888731788
150	0.06818743936
151	0.06770685607
152	0.06686722999
153	0.0662888047
154	0.06574906243
155	0.0651525859
156	0.06440173878
157	0.0640358956
158	0.06337069842
159	0.06288932352
160	0.06227181628
161	0.06190060634
162	0.06118928997
163	0.06063179565
164	0.06022160349
165	0.05969247008
166	0.05919923346
167	0.05859712838
168	0.05811890745
169	0.0577223971
170	0.05715497335
171	0.05667789933
172	0.05613623725
173	0.05546227623
174	0.05500441906
175	0.05463851355
176	0.05427996318
177	0.05382652532
178	0.05339157503
179	0.05306761249
180	0.05269385942
181	0.05237526364
182	0.05187840244
183	0.0514538553
184	0.05101301156
185	0.05077360814
186	0.0503766303
187	0.04999015222
188	0.04963883855
189	0.04924126856
190	0.04886933246
191	0.04846889832
192	0.04815335679
193	0.04790592194
194	0.04751932855
195	0.04722593968
196	0.04691931781
197	0.04644482432
198	0.04622327269
199	0.04588773827
200	0.04554494534
201	0.04532244315
202	0.04503802381
203	0.0448102951
204	0.04452423644
205	0.0442249323
206	0.04388117634
207	0.04363890879
208	0.04340015362
209	0.04303996703
210	0.04277391371
211	0.04238015842
212	0.04200808207
213	0.04175077077
214	0.04145823273
215	0.041214731
216	0.04088994568
217	0.04069648381
218	0.04051467484
219	0.04023010902
220	0.03987383998
221	0.03969152613
222	0.03944848254
223	0.03917007197
224	0.03896223642
225	0.03866381115
226	0.03850737428
227	0.0383111854
228	0.03808713427
229	0.03784111123
230	0.03750463561
231	0.03732727088
232	0.03704193838
233	0.03685817532
234	0.03664221795
235	0.03641759648
236	0.03625875984
237	0.03609907861
238	0.03593728122
239	0.03574994031
240	0.03545721839
241	0.03520825953
242	0.03506725286
243	0.03493227367
244	0.03475852418
245	0.034573368
246	0.03441280789
247	0.03420677372
248	0.03396181655
249	0.03382882262
250	0.03365906235
251	0.03348003961
252	0.03333105449
253	0.03315138973
254	0.03303928936
255	0.03283340479
256	0.0327004576
257	0.0325150708
258	0.03238021003
259	0.03223753287
260	0.03209283617
261	0.03197487974
262	0.03181080413
263	0.03161202848
264	0.03151327644
265	0.03137870863
266	0.03127389172
267	0.03114925958
268	0.03098219828
269	0.03083975175
270	0.030760656
271	0.03066358379
272	0.03052331887
273	0.03033708435
274	0.03022068934
275	0.03013436935
276	0.02996284821
277	0.02983618718
278	0.02972105126
279	0.02954780666
280	0.02943371168
281	0.02933082705
282	0.02922135397
283	0.02909971686
284	0.0290097754
285	0.02893127491
286	0.02879297032
287	0.02866127912
288	0.0285542432
289	0.02847539989
290	0.028379646
291	0.02818425496
292	0.02806384579
293	0.0279638253
294	0.0278621873
295	0.02774834789
296	0.02754961276
297	0.02747951146
298	0.02734319525
299	0.02722771339
300	0.02710265739
301	0.02704645294
302	0.02682309992
303	0.02658412971
304	0.02643441219
305	0.02622587541
306	0.02610631238
307	0.02604668281
308	0.02597216687
309	0.02587101195
310	0.02580387296
311	0.02562433754
312	0.02558517924
313	0.02549936569
314	0.02527508393
315	0.02521482324
316	0.02512815887
317	0.02496897006
318	0.02471559344
319	0.02462518916
320	0.02454844955
321	0.02441123732
322	0.02434823248
323	0.02427865945
324	0.02419373257
325	0.02410218918
326	0.02402874691
327	0.02393363192
328	0.02382858906
329	0.0237140375
330	0.02366035904
331	0.02348605324
332	0.02342030737
333	0.0233681311
334	0.02330325632
335	0.02324757077
336	0.02316775976
337	0.02308956315
338	0.02298211428
339	0.02292500134
340	0.02286497284
341	0.02276049097
342	0.02269792868
343	0.02265777152
344	0.02255940905
345	0.02240909315
346	0.02228358836
347	0.02211766149
348	0.02197348214
349	0.02186247882
350	0.02178095525
351	0.02173748203
352	0.02171093187
353	0.02167307162
354	0.02162425035
355	0.02153237037
356	0.02145245652
357	0.02139270539
358	0.02133341085
359	0.02126318489
360	0.02120308783
361	0.02116909837
362	0.0211178524
363	0.02105413075
364	0.02101687045
365	0.02085987727
366	0.02072841669
367	0.02066863596
368	0.02061942356
369	0.02057553896
370	0.02050996294
371	0.02035607076
372	0.02031222823
373	0.02028488334
374	0.02020974097
375	0.02014008067
376	0.02007053413
377	0.02001002567
378	0.01992191053
379	0.01979329851
380	0.01974850387
381	0.01969003054
382	0.01960210863
383	0.01955189892
384	0.01949505089
385	0.01935892791
386	0.01930638232
387	0.01927741992
388	0.01918877184
389	0.01913464615
390	0.01903616525
391	0.01900067361
392	0.0189728472
393	0.01887614587
394	0.01876608531
395	0.0187272745
396	0.01869133407
397	0.01860436895
398	0.01848289546
399	0.01843420664
400	0.01840533151
401	0.01837930492
402	0.01830725888
403	0.01828269709
404	0.01824417301
405	0.01810250563
406	0.01808102302
407	0.01805167572
408	0.01801677467
409	0.01793527291
410	0.01781221776
411	0.01778594185
412	0.01773830333
413	0.01770884383
414	0.01767177675
415	0.01764523749
416	0.01759642713
417	0.01750213025
418	0.01741484567
419	0.01738412084
420	0.01729934356
421	0.017206753
422	0.01711647807
423	0.01704363262
424	0.01699857462
425	0.01693704393
426	0.01682722802
427	0.016801965
428	0.01673124351
429	0.01670426013
430	0.01666966762
431	0.01657162772
432	0.01649718035
433	0.01638518595
434	0.01631526074
435	0.01623769835
436	0.01621593525
437	0.01617880429
438	0.01614390168
439	0.01607248207
440	0.01598855873
441	0.01590833633
442	0.01589669433
443	0.01587476917
444	0.01585558349
445	0.01583642586
446	0.01582034117
447	0.01579770543
448	0.01577634437
449	0.01570286626
450	0.01565579807
451	0.01561995425
452	0.01552364717
453	0.01545069264
454	0.01542607787
455	0.0154033611
456	0.01531051343
457	0.01524037785
458	0.01517116011
459	0.01511116277
460	0.01504179076
461	0.01495656624
462	0.01491445498
463	0.01486028409
464	0.01477938072
465	0.0147621133
466	0.01472830305
467	0.01469932195
468	0.01461259057
469	0.01455230027
470	0.01445750318
471	0.01440091227
472	0.0143804145
473	0.01436807595
474	0.01430492931
475	0.01428201463
476	0.01421663808
477	0.01417695463
478	0.01416320115
479	0.01414272988
480	0.01409484047
481	0.01406844457
482	0.01401017226
483	0.01398837644
484	0.01391956385
485	0.01386229821
486	0.01384698643
487	0.01382716808
488	0.01376312854
489	0.01373728895
490	0.01366355684
491	0.0136042545
492	0.01358348092
493	0.01350927353
494	0.01344510465
495	0.01336443658
496	0.01334491431
497	0.01327792024
498	0.01319813573
499	0.01314993154
500	0.0131191023
501	0.01309852351
502	0.01307463178
503	0.01304374333
504	0.01298770094
505	0.01297272265
506	0.01291377872
507	0.01283606205
508	0.01276811587
509	0.01267467838
510	0.01266544395
511	0.01261330586
512	0.01255897759
513	0.01255361395
514	0.01251375286
515	0.01244573967
516	0.01239765236
517	0.01231446609
518	0.01227812362
519	0.01223451873
520	0.01221755829
521	0.01220494314
522	0.01216259346
523	0.01214455935
524	0.01211473054
525	0.01209276408
526	0.01205916187
527	0.01202223815
528	0.01200977104
529	0.01196255559
530	0.01193947963
531	0.01187767858
532	0.01184609825
533	0.01177331591
534	0.01174968598
535	0.0116875795
536	0.0116685699
537	0.01164292666
538	0.01161556384
539	0.011573123
540	0.01155788291
541	0.01150001887
542	0.01149231156
543	0.01144609732
544	0.0114367242
545	0.01140130891
546	0.01139035879
547	0.01134612669
548	0.01132003077
549	0.01126726157
550	0.01125400129
551	0.0112012578
552	0.01113353835
553	0.01111535465
554	0.01108662132
555	0.01108018557
556	0.01106215926
557	0.01105616295
558	0.0110369165
559	0.01101166594
560	0.01099051993
561	0.01092620067
562	0.01091383875
563	0.01089199929
564	0.01088147849
565	0.01086549587
566	0.01081727767
567	0.01076766868
568	0.01075282128
569	0.01071371674
570	0.01066068107
571	0.01064916841
572	0.01060956678
573	0.01057866196
574	0.01055476323
575	0.01050273266
576	0.01047545087
577	0.01045836109
578	0.01041581428
579	0.01036629646
580	0.01032261599
581	0.01027034077
582	0.01024271304
583	0.0102260253
584	0.01016311786
585	0.01014803671
586	0.0101170758
587	0.01008586323
588	0.01003567378
589	0.01002561812
590	0.01001956027
591	0.009988117062
592	0.009981307329
593	0.009962942865
594	0.009944450622
595	0.009902820868
596	0.009895226535
597	0.009879695045
598	0.009827102711
599	0.009774638157
600	0.009759539093
601	0.009743620368
602	0.009705731292
603	0.009681603488
604	0.009661192208
605	0.00964537633
606	0.009597331091
607	0.009553262611
608	0.009540920943
609	0.009519354191
610	0.009510191437
611	0.009470995735
612	0.00943848666
613	0.009408871333
614	0.009387038112
615	0.009370525678
616	0.009337625472
617	0.009308268042
618	0.009271411335
619	0.009250866821
620	0.00921813647
621	0.009204824766
622	0.009176606446
623	0.009139480154
624	0.00911768745
625	0.009100485471
626	0.009065636622
627	0.009056611778
628	0.009026189256
629	0.008988782471
630	0.008968844133
631	0.008959438287
632	0.008941736097
633	0.008929718554
634	0.00891642477
635	0.008906605976
636	0.008893893435
637	0.008885125709
638	0.008866836043
639	0.008837644571
640	0.008818292929
641	0.008782986722
642	0.008771753779
643	0.008737119974
644	0.008732859605
645	0.008725862877
646	0.008694841192
647	0.008679193609
648	0.008666413282
649	0.008656894459
650	0.00864850306
651	0.008621302305
652	0.008614116245
653	0.008605439679
654	0.008568740359
655	0.008560765023
656	0.008549721412
657	0.0085371834
658	0.008530492097
659	0.008521148582
660	0.008486315316
661	0.008471364289
662	0.008448521296
663	0.008434985977
664	0.008429041875
665	0.008406570534
666	0.008402221343
667	0.008388573827
668	0.008344178106
669	0.008320602716
670	0.008311212452
671	0.008268962499
672	0.008260842242
673	0.008256379296
674	0.00821543519
675	0.008202133615
676	0.008184204694
677	0.008149893455
678	0.008146363925
679	0.008141522314
680	0.008105369954
681	0.008063981736
682	0.008056741914
683	0.008027838726
684	0.008014685188
685	0.008009478937
686	0.00800231703
687	0.007977503577
688	0.007960378734
689	0.007950581756
690	0.007940114713
691	0.007922074374
692	0.007903766009
693	0.007894913356
694	0.007866479213
695	0.007820116928
696	0.007808217036
697	0.00778118146
698	0.007744222685
699	0.007730067166
700	0.007720253826
701	0.007694708756
702	0.007681767925
703	0.007657754655
704	0.007651907946
705	0.007628088683
706	0.007598995383
707	0.007594202079
708	0.007572763106
709	0.007565897275
710	0.007542286823
711	0.007517009
712	0.007493922134
713	0.007461893792
714	0.007457631865
715	0.007446821998
716	0.007422708998
717	0.007401206914
718	0.007394284205
719	0.007388270758
720	0.007382325877
721	0.007379329282
722	0.007371280708
723	0.007364633037
724	0.007355739868
725	0.00734910778
726	0.007329072828
727	0.007308490915
728	0.007302069976
729	0.007293253942
730	0.007289700259
731	0.007283639285
732	0.007262429381
733	0.007232779771
734	0.007202763183
735	0.007181174615
736	0.007162513297
737	0.007151276458
738	0.007140470486
739	0.007127710417
740	0.007107834411
741	0.007095410154
742	0.007089325026
743	0.007082883829
744	0.007075080685
745	0.007058375801
746	0.007045187981
747	0.007039839925
748	0.007034435771
749	0.007010336795
750	0.006999921175
751	0.006995414597
752	0.006990347033
753	0.006983369784
754	0.006965291266
755	0.00696074573
756	0.006947381824
757	0.006943137038
758	0.006926466437
759	0.006921981674
760	0.00691341263
761	0.006906010746
762	0.006888042088
763	0.00687843678
764	0.006873944226
765	0.006848052436
766	0.006818535281
767	0.006816431588
768	0.00680977223
769	0.006799768778
770	0.00679242533
771	0.006785729352
772	0.006777388598
773	0.006775083106
774	0.006759873403
775	0.006755449413
776	0.00674656014
777	0.006725613588
778	0.006697199703
779	0.006665842206
780	0.006659274787
781	0.006651632147
782	0.006646391613
783	0.006640489584
784	0.006635591096
785	0.006630202524
786	0.006620404767
787	0.006588903128
788	0.006582208708
789	0.00657732814
790	0.006558931731
791	0.006552319122
792	0.006549102029
793	0.006543080012
794	0.006537723385
795	0.006530455514
796	0.006524202091
797	0.006517702458
798	0.006494986076
799	0.006490059927
800	0.006486690901
801	0.006468330333
802	0.006464845994
803	0.006453811733
804	0.006449046478
805	0.006422980549
806	0.006410613169
807	0.006407172462
808	0.006400876575
809	0.006379721601
810	0.006375686016
811	0.006368626177
812	0.006354741801
813	0.006335889202
814	0.006318728908
815	0.006291705798
816	0.006285915967
817	0.006282416434
818	0.006257991386
819	0.006233174816
820	0.006212884694
821	0.006203405218
822	0.006180866092
823	0.00617386391
824	0.006168924126
825	0.006159691639
826	0.006155519704
827	0.006149062923
828	0.006144681787
829	0.006127674595
830	0.006108996915
831	0.006089305956
832	0.006084063474
833	0.006080659386
834	0.00607746411
835	0.006073348662
836	0.00605419882
837	0.00604845262
838	0.006043474659
839	0.006033472376
840	0.006024837104
841	0.006019528785
842	0.006014910399
843	0.006007422809
844	0.005990700394
845	0.005985094441
846	0.005982903094
847	0.005975184487
848	0.005967445233
849	0.005952771583
850	0.005930862396
851	0.005915533873
852	0.005892996695
853	0.005886841054
854	0.005881487934
855	0.005858890371
856	0.00585408538
857	0.00585059208
858	0.005842893731
859	0.005820720024
860	0.005807564929
861	0.005792393404
862	0.005768774771
863	0.005762983381
864	0.005756924745
865	0.005751908215
866	0.005746083322
867	0.005742835843
868	0.005719914935
869	0.005696751713
870	0.005692156312
871	0.005689306976
872	0.00568476183
873	0.005678753448
874	0.005672300953
875	0.00565802116
876	0.005650441631
877	0.005637718961
878	0.005628720218
879	0.005618407835
880	0.005593077809
881	0.005585184284
882	0.005582588171
883	0.005578686988
884	0.005569531248
885	0.005566786317
886	0.005551296122
887	0.00554833381
888	0.005542630464
889	0.005533345774
890	0.005516181974
891	0.005506441484
892	0.005503360742
893	0.005494857925
894	0.005490839481
895	0.005476756813
896	0.00547231802
897	0.0054633072
898	0.005456285539
899	0.005438014183
900	0.005434155075
901	0.005417092953
902	0.005400046804
903	0.005382206705
904	0.005373841018
905	0.005354398995
906	0.005349967994
907	0.005343048012
908	0.005340159719
909	0.005323332899
910	0.005307500658
911	0.005302502439
912	0.005296561453
913	0.005291346631
914	0.005277297466
915	0.005265141624
916	0.005250157094
917	0.005230853371
918	0.005228591121
919	0.005222634942
920	0.005218144336
921	0.005204092443
922	0.005189387237
923	0.005167180417
924	0.005155166769
925	0.00515159127
926	0.005133510805
927	0.005129341596
928	0.005109386896
929	0.005105136656
930	0.005099516289
931	0.005090629353
932	0.005072354491
933	0.005060698861
934	0.005045815231
935	0.005041835355
936	0.005035800482
937	0.005023798132
938	0.005013873375
939	0.004992029246
940	0.004989959056
941	0.004985683494
942	0.004983640964
943	0.004968883165
944	0.004951708457
945	0.004937159859
946	0.004931391844
947	0.004929549943
948	0.004925959251
949	0.004914973296
950	0.004900324968
951	0.004887695796
952	0.004875970043
953	0.004858257724
954	0.004843647963
955	0.004826844128
956	0.004812630173
957	0.00480697903
958	0.004796881691
959	0.004788479774
960	0.004785141914
961	0.004781456165
962	0.004766608375
963	0.004757403548
964	0.004754634464
965	0.004751110389
966	0.004747605791
967	0.004732926687
968	0.004728187143
969	0.004724525548
970	0.00470886511
971	0.004696995604
972	0.004694214833
973	0.004690672447
974	0.004684992086
975	0.004682795674
976	0.004680968578
977	0.004676883517
978	0.004673685903
979	0.00465553025
980	0.004644005906
981	0.004640724924
982	0.004638372683
983	0.004634780821
984	0.004619709807
985	0.004609344052
986	0.004589834634
987	0.004577512835
988	0.004568228535
989	0.00456617159
990	0.004561236871
991	0.004550104048
992	0.004548083723
993	0.004532137727
994	0.004520667534
995	0.004518468006
996	0.004505042547
997	0.00449999641
998	0.004492018737
999	0.004490038149
